text,label
"Subject: resume - anna cola
anna cola is through a recruiter and would be at a 20 % fee .
? for the last eight years anna has worked consistently as a project gas
accountant .
she has worked in downstream gas marketing with companies such as shell ,
coastal , texaco , tenneco , natural gas clearing house and midcon texas
pipeline .
anna has also worked on upstream accounting with eex and ashland
exploration .
she has gained experience in areas of ap , ar , revenue accounting , joint
interest billing , and gas balancing .
prior to working on a project basis anna was a jib accountant with buttes
resources .
anna is available to start immediately on a project or perm basis .
- cola _ anna . doc",Safe
"Subject: deal # 502952
daren ,
the above deal number expired at the end of november 2000 and needs to either
be extended through december , or a new deal inputted . can you assist me in
this ?
thanks .
mike",Safe
"Subject: revised avails for 12 / 00 as noted
revisions for 12 / 01
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 11 / 27 / 2000 10 : 38
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" victor haley ""
11 / 27 / 2000 11 : 35 am
to :
cc :
subject : revised avails for 12 / 00 as noted
revised avails for 12 / 00 as noted
- enronavailsl 200 pools . xls",Safe
"Subject: howdy to you too .
hi ,
the number is 281 - 370 - 7838 .
i did not think of it , but without the pipe one has to balance ones own , doesn ' t one . of course the major problem was the people with hpl , not the counter - parties . who ' s doing that for you guys ?
jen came home for the memorial day weekend so we just bummed around . saw pearl harbor , watched a few dvd ' s , and ate way to much .
when you get time let us know about your "" bad luck "" . i hope jake wasn ' t helping you too much .
i have been occupying much to much time with our new sound system . we finally chucked our little bookshelf unit and got a pile of yamaha stuff coupled to an equally large stack of klipsch speakers . awesome is the only word to apply . i ' m sure the neighbors are loving the old people next door . ( it ' s a young couple with a baby ) ( not near as nice as the other young couple i know ) .
rumbling their walls at all hours just makes me feel good . : )
stock market still sucks , but as long as it pays for groceries and taxes we ' ll be ok .
i ' m off to get linda ' s gas guzzlin , environment ruining , suv washed and buffed . then i must re - stock my cd - r ' s and load up on some more music . you can see how well i ' m utilizing my time in doing productive things .
later ,
ken
p . s . i thought waha was where all the pillaging of california was taking place .",Safe
"Subject: northern natural gas
yesterday , enron settled a procedural dispute with dynegy over northern natural gas . our settlement allows dynegy to exercise its option to acquire the pipeline , dismisses their texas lawsuit and extends enron ' s right to repurchase until june 30 . we reached this settlement as part of our efforts to bring enron out of bankruptcy . while we would like to keep northern natural , we still have some 9 , 000 miles of safe , profitable interstate pipelines as a base to rebuild our core businesses .
the settlement provides the best opportunity to resolve the pipeline issue quickly and pursue our $ 10 billion damage claim against dynegy . it also allows us to avoid the very substantial costs and distractions from protracted litigation in state courts .
we want to see a positive future for the employees working with northern natural gas . below is a copy of a message from stan horton further explaining this decision to the employees of enron transportation services .
ken
dear ets colleague :
on thursday , enron entered into a settlement over dynegy ' s exercise of its option to acquire the northern natural gas pipeline . the settlement allows dynegy to exercise the option and assume interim control of the pipeline while enron pursues its damage claim against dynegy .
in this respect , enron corp . has carefully weighed the substantial costs and turmoil that litigating this possession issue would create for the company and the employees of northern natural gas . consequently , enron corp . has decided not to contest interim possession and allow the transfer of northern natural gas to dynegy , while the larger issues affecting its future are resolved .
the company has concluded that with this settlement , enron should be able to resolve the issue more quickly , as well as avoid the legal cost burden and distractions to the business from protracted litigation in state court . for the northern natural gas employees , i believe this decision should allow them to steer clear of the dispute and focus on the day - to - day satisfaction of running a valuable , successful business .
beginning immediately we will be working to achieve a smooth transition and to align the appropriate resources to assure continued safe , reliable and efficient operation of northern natural gas .
over many years we have run high quality , cost conscious and profitable businesses in ets . keep up the good work !
stan",Safe
"Subject: re : tenaska iv
any word yet ? i don ' t mean to rush you , but tenaska iv is being very
persistent .
- - - - - - - - - - - - - - - - - - - - - - forwarded by megan parker / corp / enron on 12 / 04 / 2000
03 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : megan parker 12 / 01 / 2000 02 : 45 pm
to : daren j farmer / hou / ect @ ect
cc :
subject : re : tenaska
that sounds great . because of the accrual , i cannot draft this today . i
will try it on monday . what about the demand fee for the payable to tenaska
iv . do you think that is a good idea ? i explained it to kris hanson and she
agreed that it was the best way to book this payable . we would need a new
demand purchase ticket for tenaska iv on the cleburne desk in the amount of
$ 2 , 803 , 586 . 41 with no volume and no commodity . this is more than we owe
tenaska iv , but i will net it with the tenaska iv sale and the $ 0 . 04 demand
fee to pay a net amount of $ 1 , 551 , 050 . 76 . i have attached my spreadsheet
which details our payment . we will have to adjust this number once we get
the actual volumes . i would like to pay tenaska iv next week , so please let
me what you think .
thanks ,
megan",Safe
"Subject: oasis on - line
daren - - -
oasis will be doing away with the temporary passwords for their on - line nom they are
encourageing everyone to get on board . let me know what you want to do . i
have attached the agreement , and info on the nom / confirm cycles . i have been
using it this week and it is pretty user friendly . the reporting
capabilities are still being developed , but i am told it should be ready
soon . take a look for yourself @ www . oasispipeline . com . . . . . . . . . . logon :
north . . . . . password : enron . . . . . . . . currently , no intradays are allowed
online ( only by fax / email ) because they want to approve same days , but they
are looking at allowing them in the future .
- - mark",Safe
"Subject: @ ect . enron . com email notification !
we are one @ enron . com !
please be aware of the following senders were automatically notified to ( a ) .
stop sending internet mail to your @ ect . enron . com address and to ( b ) . send
future internet communications to daren . j . farmer @ enron . com :
fpam _ @ hotmail . com , mjones 7 @ txu . com
reminder :
your @ ect . enron . com address should not be used any longer and will be
deactivated soon . so please make sure these contacts switch to your new
@ enron . com address . if you have subscribed to mailing lists , please make
sure to update your addresses there as well .
and
your shortname @ enron . com address ( i . e . jsmith @ enron . com ) will continue to
work , even though your formal address is longname @ enron . com ( i . e .
john . smith @ enron . com )
please do not reply to this message as it was automatically generated .",Safe
"Subject: re : free agents
send me a request of who you want , and i will make the transaction this
evening . . . expecting that no one ahead of you in the waiver ranking makes a
bid for the same person . the new player will be available for this weekend
( assuming the games are on ! ) , and you will be dropped to the bottom of the
waiver ranking system . remember , you can only pick up 2 per week . get back
to me when you want !
- dustin
- - - - - original message - - - - -
from : farmer , daren j . [ mailto : daren . j . farmer @ enron . com ]
sent : wednesday , september 12 , 2001 11 : 59 am
to : dustinb @ bammel . org
subject : free agents
dustin ,
how are we working free agents ? when can i add someone ?
d
this e - mail is the property of enron corp . and / or its relevant affiliate and
may contain confidential and privileged material for the sole use of the
intended recipient ( s ) . any review , use , distribution or disclosure by
others is strictly prohibited . if you are not the intended recipient ( or
authorized to receive for the recipient ) , please contact the sender or reply
to enron corp . at enron . messaging . administration @ enron . com and delete all
copies of the message . this e - mail ( and any attachments hereto ) are not
intended to be an offer ( or an acceptance ) and do not create or evidence a
binding and enforceable contract between enron corp . ( or any of its
affiliates ) and the intended recipient or any other party , and may not be
relied on by anyone as the basis of a contract by estoppel or otherwise .
thank you .
- winmail . dat",Safe
"Subject: 21 st changes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 20 / 2000
10 : 39 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
troy _ a _ benoit @ reliantenergy . com on 01 / 20 / 2000 10 : 36 : 49 am
to : ami chokshi / corp / enron @ enron
cc :
subject : 21 st changes
( see attached file : egmnom - jan . xls )
- egmnom - jan . xls",Safe
"Subject: re : noms / actual vol for april 22 nd
we agree
"" eileen ponton "" on 04 / 23 / 2001 10 : 57 : 34 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : noms / actual vol for april 22 nd
date nom mcf mmbtu
4 / 20 25 , 000 24 , 402 25 , 061 ( flowed from 13 : 00 to 9 : 00
am - 20 hours )
4 / 21 15 , 625 15 , 829 16 , 256 ( flowed from 9 : 00 am to
24 : 00 - 15 hours )
4 / 22 25 , 500 25 , 148 25 , 827 ( flowed from 16 : 00 to 9 : 00
am - 17 hours )
btu = 1 . 027",Safe
"Subject: hpl nom for november 14 , 2000
( see attached file : hplnl 114 . xls )
- hplnl 114 . xls",Safe
"Subject: pat - out for jury duty
i am out of the office on monday for jury duty . in my absence , charlotte
hawkins will be the contact for the texas desk
logistics group . she will attend any meetings while i am out and is
responsible for our group ( we will rotate this backup
role among the seniors of the group ) . i can be paged at ( 713 ) 708 - 0117 .
thanks , pat",Safe
"Subject: income tax
daren , tell tonya i called edie last night about my w - 2 . she said that they
got a new cpa & he has been told to mail them but hasn ' t . she gave me the
amount that will show on the form . it was $ 1500 . i wrote it down at home
how much the net was , but i didn ' t bring it with me . i had drawn some off
paying for lacy ' s tiger doll stuff . she said that she would tell him again
to get them mailed . love , ma
get your private , free email at http : / / www . hotmail . com",Safe
